crop_id,original_tile_id,dataset,biome,split,image_path,dsm_path,width,height,crs,dsm_min,dsm_max,dsm_delta
potsdam_5_14_008,5_14,potsdam,urban,train,data/train/images/potsdam_5_14_008.tif,data/train/dem/potsdam_5_14_008.tif,512,512,EPSG:32633,29.37,45.14,15.77
potsdam_5_14_009,5_14,potsdam,urban,train,data/train/images/potsdam_5_14_009.tif,data/train/dem/potsdam_5_14_009.tif,512,512,EPSG:32633,28.82,48.16,19.33
potsdam_5_14_010,5_14,potsdam,urban,train,data/train/images/potsdam_5_14_010.tif,data/train/dem/potsdam_5_14_010.tif,512,512,EPSG:32633,29.18,47.15,17.96
potsdam_5_14_011,5_14,potsdam,urban,train,data/train/images/potsdam_5_14_011.tif,data/train/dem/potsdam_5_14_011.tif,512,512,EPSG:32633,30.32,37.57,7.25
potsdam_5_14_012,5_14,potsdam,urban,train,data/train/images/potsdam_5_14_012.tif,data/train/dem/potsdam_5_14_012.tif,512,512,EPSG:32633,30.69,42.22,11.52
potsdam_5_14_013,5_14,potsdam,urban,train,data/train/images/potsdam_5_14_013.tif,data/train/dem/potsdam_5_14_013.tif,512,512,EPSG:32633,29.92,45.99,16.07
potsdam_5_14_014,5_14,potsdam,urban,train,data/train/images/potsdam_5_14_014.tif,data/train/dem/potsdam_5_14_014.tif,512,512,EPSG:32633,29.46,44.15,14.69
potsdam_5_14_015,5_14,potsdam,urban,train,data/train/images/potsdam_5_14_015.tif,data/train/dem/potsdam_5_14_015.tif,512,512,EPSG:32633,27.57,37.31,9.73
potsdam_5_14_016,5_14,potsdam,urban,train,data/train/images/potsdam_5_14_016.tif,data/train/dem/potsdam_5_14_016.tif,512,512,EPSG:32633,29.5,35.08,5.58
potsdam_5_14_017,5_14,potsdam,urban,train,data/train/images/potsdam_5_14_017.tif,data/train/dem/potsdam_5_14_017.tif,512,512,EPSG:32633,30.17,44.98,14.81
potsdam_5_14_018,5_14,potsdam,urban,train,data/train/images/potsdam_5_14_018.tif,data/train/dem/potsdam_5_14_018.tif,512,512,EPSG:32633,31.47,51.23,19.76
potsdam_5_14_019,5_14,potsdam,urban,train,data/train/images/potsdam_5_14_019.tif,data/train/dem/potsdam_5_14_019.tif,512,512,EPSG:32633,29.1,52.83,23.72
potsdam_5_14_020,5_14,potsdam,urban,train,data/train/images/potsdam_5_14_020.tif,data/train/dem/potsdam_5_14_020.tif,512,512,EPSG:32633,26.24,45.39,19.14
potsdam_5_14_021,5_14,potsdam,urban,train,data/train/images/potsdam_5_14_021.tif,data/train/dem/potsdam_5_14_021.tif,512,512,EPSG:32633,30.66,62.47,31.81
potsdam_5_14_022,5_14,potsdam,urban,train,data/train/images/potsdam_5_14_022.tif,data/train/dem/potsdam_5_14_022.tif,512,512,EPSG:32633,30.44,55.09,24.65
potsdam_5_14_023,5_14,potsdam,urban,train,data/train/images/potsdam_5_14_023.tif,data/train/dem/potsdam_5_14_023.tif,512,512,EPSG:32633,31.11,54.09,22.98
potsdam_5_14_024,5_14,potsdam,urban,train,data/train/images/potsdam_5_14_024.tif,data/train/dem/potsdam_5_14_024.tif,512,512,EPSG:32633,30.52,41.31,10.79
potsdam_6_10_000,6_10,potsdam,urban,train,data/train/images/potsdam_6_10_000.tif,data/train/dem/potsdam_6_10_000.tif,512,512,EPSG:32633,30.27,46.84,16.57
potsdam_6_10_001,6_10,potsdam,urban,train,data/train/images/potsdam_6_10_001.tif,data/train/dem/potsdam_6_10_001.tif,512,512,EPSG:32633,29.87,49.16,19.29
potsdam_6_10_002,6_10,potsdam,urban,train,data/train/images/potsdam_6_10_002.tif,data/train/dem/potsdam_6_10_002.tif,512,512,EPSG:32633,28.34,53.9,25.56
potsdam_6_10_003,6_10,potsdam,urban,train,data/train/images/potsdam_6_10_003.tif,data/train/dem/potsdam_6_10_003.tif,512,512,EPSG:32633,30.64,54.53,23.9
potsdam_6_10_004,6_10,potsdam,urban,train,data/train/images/potsdam_6_10_004.tif,data/train/dem/potsdam_6_10_004.tif,512,512,EPSG:32633,31.04,47.26,16.22
potsdam_6_10_005,6_10,potsdam,urban,train,data/train/images/potsdam_6_10_005.tif,data/train/dem/potsdam_6_10_005.tif,512,512,EPSG:32633,31.21,39.42,8.21
potsdam_6_10_006,6_10,potsdam,urban,train,data/train/images/potsdam_6_10_006.tif,data/train/dem/potsdam_6_10_006.tif,512,512,EPSG:32633,28.85,53.33,24.48
potsdam_6_10_007,6_10,potsdam,urban,train,data/train/images/potsdam_6_10_007.tif,data/train/dem/potsdam_6_10_007.tif,512,512,EPSG:32633,31.43,36.42,4.99
potsdam_6_10_008,6_10,potsdam,urban,train,data/train/images/potsdam_6_10_008.tif,data/train/dem/potsdam_6_10_008.tif,512,512,EPSG:32633,30.41,38.74,8.33
potsdam_6_10_009,6_10,potsdam,urban,train,data/train/images/potsdam_6_10_009.tif,data/train/dem/potsdam_6_10_009.tif,512,512,EPSG:32633,31.7,51.59,19.89
potsdam_6_10_010,6_10,potsdam,urban,train,data/train/images/potsdam_6_10_010.tif,data/train/dem/potsdam_6_10_010.tif,512,512,EPSG:32633,29.63,50.61,20.98
potsdam_6_10_011,6_10,potsdam,urban,train,data/train/images/potsdam_6_10_011.tif,data/train/dem/potsdam_6_10_011.tif,512,512,EPSG:32633,29.95,52.9,22.95
potsdam_6_10_012,6_10,potsdam,urban,train,data/train/images/potsdam_6_10_012.tif,data/train/dem/potsdam_6_10_012.tif,512,512,EPSG:32633,30.12,41.18,11.06
potsdam_6_10_013,6_10,potsdam,urban,train,data/train/images/potsdam_6_10_013.tif,data/train/dem/potsdam_6_10_013.tif,512,512,EPSG:32633,28.78,36.33,7.55
potsdam_6_10_014,6_10,potsdam,urban,train,data/train/images/potsdam_6_10_014.tif,data/train/dem/potsdam_6_10_014.tif,512,512,EPSG:32633,29.9,42.75,12.85
potsdam_6_10_015,6_10,potsdam,urban,train,data/train/images/potsdam_6_10_015.tif,data/train/dem/potsdam_6_10_015.tif,512,512,EPSG:32633,27.91,45.47,17.56
potsdam_6_10_016,6_10,potsdam,urban,train,data/train/images/potsdam_6_10_016.tif,data/train/dem/potsdam_6_10_016.tif,512,512,EPSG:32633,29.03,52.65,23.62
potsdam_6_10_017,6_10,potsdam,urban,train,data/train/images/potsdam_6_10_017.tif,data/train/dem/potsdam_6_10_017.tif,512,512,EPSG:32633,25.98,45.34,19.36
potsdam_6_10_018,6_10,potsdam,urban,train,data/train/images/potsdam_6_10_018.tif,data/train/dem/potsdam_6_10_018.tif,512,512,EPSG:32633,31.24,52.26,21.02
potsdam_6_10_019,6_10,potsdam,urban,train,data/train/images/potsdam_6_10_019.tif,data/train/dem/potsdam_6_10_019.tif,512,512,EPSG:32633,29.48,41.85,12.37
potsdam_6_10_020,6_10,potsdam,urban,train,data/train/images/potsdam_6_10_020.tif,data/train/dem/potsdam_6_10_020.tif,512,512,EPSG:32633,29.6,50.26,20.66
potsdam_6_10_021,6_10,potsdam,urban,train,data/train/images/potsdam_6_10_021.tif,data/train/dem/potsdam_6_10_021.tif,512,512,EPSG:32633,28.63,37.49,8.86
potsdam_6_10_022,6_10,potsdam,urban,train,data/train/images/potsdam_6_10_022.tif,data/train/dem/potsdam_6_10_022.tif,512,512,EPSG:32633,30.03,43.85,13.82
potsdam_6_10_023,6_10,potsdam,urban,train,data/train/images/potsdam_6_10_023.tif,data/train/dem/potsdam_6_10_023.tif,512,512,EPSG:32633,28.83,45.88,17.06
potsdam_6_10_024,6_10,potsdam,urban,train,data/train/images/potsdam_6_10_024.tif,data/train/dem/potsdam_6_10_024.tif,512,512,EPSG:32633,29.73,49.83,20.1
potsdam_6_11_000,6_11,potsdam,urban,train,data/train/images/potsdam_6_11_000.tif,data/train/dem/potsdam_6_11_000.tif,512,512,EPSG:32633,31.18,48.89,17.71
potsdam_6_11_001,6_11,potsdam,urban,train,data/train/images/potsdam_6_11_001.tif,data/train/dem/potsdam_6_11_001.tif,512,512,EPSG:32633,31.33,47.89,16.56
potsdam_6_11_002,6_11,potsdam,urban,train,data/train/images/potsdam_6_11_002.tif,data/train/dem/potsdam_6_11_002.tif,512,512,EPSG:32633,29.9,50.12,20.23
potsdam_6_11_003,6_11,potsdam,urban,train,data/train/images/potsdam_6_11_003.tif,data/train/dem/potsdam_6_11_003.tif,512,512,EPSG:32633,29.68,42.26,12.58
potsdam_6_11_004,6_11,potsdam,urban,train,data/train/images/potsdam_6_11_004.tif,data/train/dem/potsdam_6_11_004.tif,512,512,EPSG:32633,28.59,48.0,19.41
potsdam_6_11_005,6_11,potsdam,urban,train,data/train/images/potsdam_6_11_005.tif,data/train/dem/potsdam_6_11_005.tif,512,512,EPSG:32633,30.92,47.21,16.29
potsdam_6_11_006,6_11,potsdam,urban,train,data/train/images/potsdam_6_11_006.tif,data/train/dem/potsdam_6_11_006.tif,512,512,EPSG:32633,29.62,50.2,20.57
potsdam_6_11_007,6_11,potsdam,urban,train,data/train/images/potsdam_6_11_007.tif,data/train/dem/potsdam_6_11_007.tif,512,512,EPSG:32633,31.76,45.03,13.27
potsdam_6_11_008,6_11,potsdam,urban,train,data/train/images/potsdam_6_11_008.tif,data/train/dem/potsdam_6_11_008.tif,512,512,EPSG:32633,28.25,45.71,17.46
potsdam_6_11_009,6_11,potsdam,urban,train,data/train/images/potsdam_6_11_009.tif,data/train/dem/potsdam_6_11_009.tif,512,512,EPSG:32633,31.25,47.3,16.05
potsdam_6_11_010,6_11,potsdam,urban,train,data/train/images/potsdam_6_11_010.tif,data/train/dem/potsdam_6_11_010.tif,512,512,EPSG:32633,31.4,45.88,14.48
potsdam_6_11_011,6_11,potsdam,urban,train,data/train/images/potsdam_6_11_011.tif,data/train/dem/potsdam_6_11_011.tif,512,512,EPSG:32633,31.57,48.31,16.74
potsdam_6_11_012,6_11,potsdam,urban,train,data/train/images/potsdam_6_11_012.tif,data/train/dem/potsdam_6_11_012.tif,512,512,EPSG:32633,30.88,52.57,21.69
potsdam_6_11_013,6_11,potsdam,urban,train,data/train/images/potsdam_6_11_013.tif,data/train/dem/potsdam_6_11_013.tif,512,512,EPSG:32633,31.47,45.75,14.27
potsdam_6_11_014,6_11,potsdam,urban,train,data/train/images/potsdam_6_11_014.tif,data/train/dem/potsdam_6_11_014.tif,512,512,EPSG:32633,31.77,49.18,17.41
potsdam_6_11_015,6_11,potsdam,urban,train,data/train/images/potsdam_6_11_015.tif,data/train/dem/potsdam_6_11_015.tif,512,512,EPSG:32633,30.32,48.14,17.82
potsdam_6_11_016,6_11,potsdam,urban,train,data/train/images/potsdam_6_11_016.tif,data/train/dem/potsdam_6_11_016.tif,512,512,EPSG:32633,28.97,48.23,19.26
potsdam_6_11_017,6_11,potsdam,urban,train,data/train/images/potsdam_6_11_017.tif,data/train/dem/potsdam_6_11_017.tif,512,512,EPSG:32633,29.67,49.39,19.71
potsdam_6_11_018,6_11,potsdam,urban,train,data/train/images/potsdam_6_11_018.tif,data/train/dem/potsdam_6_11_018.tif,512,512,EPSG:32633,30.55,48.49,17.94
potsdam_6_11_019,6_11,potsdam,urban,train,data/train/images/potsdam_6_11_019.tif,data/train/dem/potsdam_6_11_019.tif,512,512,EPSG:32633,29.82,49.74,19.91
potsdam_6_11_020,6_11,potsdam,urban,train,data/train/images/potsdam_6_11_020.tif,data/train/dem/potsdam_6_11_020.tif,512,512,EPSG:32633,31.73,39.4,7.67
potsdam_6_11_021,6_11,potsdam,urban,train,data/train/images/potsdam_6_11_021.tif,data/train/dem/potsdam_6_11_021.tif,512,512,EPSG:32633,27.2,59.73,32.53
potsdam_6_11_022,6_11,potsdam,urban,train,data/train/images/potsdam_6_11_022.tif,data/train/dem/potsdam_6_11_022.tif,512,512,EPSG:32633,31.62,50.93,19.31
potsdam_6_11_023,6_11,potsdam,urban,train,data/train/images/potsdam_6_11_023.tif,data/train/dem/potsdam_6_11_023.tif,512,512,EPSG:32633,31.81,47.35,15.53
potsdam_6_11_024,6_11,potsdam,urban,train,data/train/images/potsdam_6_11_024.tif,data/train/dem/potsdam_6_11_024.tif,512,512,EPSG:32633,31.37,53.55,22.18
potsdam_6_12_000,6_12,potsdam,urban,train,data/train/images/potsdam_6_12_000.tif,data/train/dem/potsdam_6_12_000.tif,512,512,EPSG:32633,30.05,48.39,18.34
potsdam_6_12_001,6_12,potsdam,urban,train,data/train/images/potsdam_6_12_001.tif,data/train/dem/potsdam_6_12_001.tif,512,512,EPSG:32633,29.6,55.34,25.74
potsdam_6_12_002,6_12,potsdam,urban,train,data/train/images/potsdam_6_12_002.tif,data/train/dem/potsdam_6_12_002.tif,512,512,EPSG:32633,31.82,44.37,12.55
potsdam_6_12_003,6_12,potsdam,urban,train,data/train/images/potsdam_6_12_003.tif,data/train/dem/potsdam_6_12_003.tif,512,512,EPSG:32633,29.76,53.32,23.56
potsdam_6_12_004,6_12,potsdam,urban,train,data/train/images/potsdam_6_12_004.tif,data/train/dem/potsdam_6_12_004.tif,512,512,EPSG:32633,30.93,44.24,13.3
potsdam_6_12_005,6_12,potsdam,urban,train,data/train/images/potsdam_6_12_005.tif,data/train/dem/potsdam_6_12_005.tif,512,512,EPSG:32633,31.18,51.86,20.68
potsdam_6_12_006,6_12,potsdam,urban,train,data/train/images/potsdam_6_12_006.tif,data/train/dem/potsdam_6_12_006.tif,512,512,EPSG:32633,31.65,51.1,19.45
potsdam_6_12_007,6_12,potsdam,urban,train,data/train/images/potsdam_6_12_007.tif,data/train/dem/potsdam_6_12_007.tif,512,512,EPSG:32633,30.62,55.74,25.12
potsdam_6_12_008,6_12,potsdam,urban,train,data/train/images/potsdam_6_12_008.tif,data/train/dem/potsdam_6_12_008.tif,512,512,EPSG:32633,16.83,47.78,30.95
potsdam_6_12_009,6_12,potsdam,urban,train,data/train/images/potsdam_6_12_009.tif,data/train/dem/potsdam_6_12_009.tif,512,512,EPSG:32633,29.76,45.82,16.06
potsdam_6_12_010,6_12,potsdam,urban,train,data/train/images/potsdam_6_12_010.tif,data/train/dem/potsdam_6_12_010.tif,512,512,EPSG:32633,31.85,48.1,16.25
potsdam_6_12_011,6_12,potsdam,urban,train,data/train/images/potsdam_6_12_011.tif,data/train/dem/potsdam_6_12_011.tif,512,512,EPSG:32633,31.61,47.12,15.51
potsdam_6_12_012,6_12,potsdam,urban,train,data/train/images/potsdam_6_12_012.tif,data/train/dem/potsdam_6_12_012.tif,512,512,EPSG:32633,31.85,48.98,17.13
potsdam_6_12_013,6_12,potsdam,urban,train,data/train/images/potsdam_6_12_013.tif,data/train/dem/potsdam_6_12_013.tif,512,512,EPSG:32633,31.65,48.27,16.63
potsdam_6_12_014,6_12,potsdam,urban,train,data/train/images/potsdam_6_12_014.tif,data/train/dem/potsdam_6_12_014.tif,512,512,EPSG:32633,27.01,45.68,18.67
potsdam_6_12_015,6_12,potsdam,urban,train,data/train/images/potsdam_6_12_015.tif,data/train/dem/potsdam_6_12_015.tif,512,512,EPSG:32633,29.3,36.95,7.65
potsdam_6_12_016,6_12,potsdam,urban,train,data/train/images/potsdam_6_12_016.tif,data/train/dem/potsdam_6_12_016.tif,512,512,EPSG:32633,30.93,44.85,13.92
potsdam_6_12_017,6_12,potsdam,urban,train,data/train/images/potsdam_6_12_017.tif,data/train/dem/potsdam_6_12_017.tif,512,512,EPSG:32633,29.45,48.84,19.39
potsdam_6_12_018,6_12,potsdam,urban,train,data/train/images/potsdam_6_12_018.tif,data/train/dem/potsdam_6_12_018.tif,512,512,EPSG:32633,30.37,48.17,17.8
potsdam_6_12_019,6_12,potsdam,urban,train,data/train/images/potsdam_6_12_019.tif,data/train/dem/potsdam_6_12_019.tif,512,512,EPSG:32633,27.78,53.53,25.75
potsdam_6_12_020,6_12,potsdam,urban,train,data/train/images/potsdam_6_12_020.tif,data/train/dem/potsdam_6_12_020.tif,512,512,EPSG:32633,28.95,61.87,32.92
potsdam_6_12_021,6_12,potsdam,urban,train,data/train/images/potsdam_6_12_021.tif,data/train/dem/potsdam_6_12_021.tif,512,512,EPSG:32633,30.03,48.14,18.11
potsdam_6_12_022,6_12,potsdam,urban,train,data/train/images/potsdam_6_12_022.tif,data/train/dem/potsdam_6_12_022.tif,512,512,EPSG:32633,25.04,45.88,20.84
potsdam_6_12_023,6_12,potsdam,urban,train,data/train/images/potsdam_6_12_023.tif,data/train/dem/potsdam_6_12_023.tif,512,512,EPSG:32633,30.82,48.61,17.79
potsdam_6_12_024,6_12,potsdam,urban,train,data/train/images/potsdam_6_12_024.tif,data/train/dem/potsdam_6_12_024.tif,512,512,EPSG:32633,31.37,51.79,20.42
potsdam_6_14_000,6_14,potsdam,urban,train,data/train/images/potsdam_6_14_000.tif,data/train/dem/potsdam_6_14_000.tif,512,512,EPSG:32633,31.02,49.44,18.42
potsdam_6_14_001,6_14,potsdam,urban,train,data/train/images/potsdam_6_14_001.tif,data/train/dem/potsdam_6_14_001.tif,512,512,EPSG:32633,30.39,51.09,20.7
potsdam_6_14_002,6_14,potsdam,urban,train,data/train/images/potsdam_6_14_002.tif,data/train/dem/potsdam_6_14_002.tif,512,512,EPSG:32633,29.12,62.69,33.57
potsdam_6_14_003,6_14,potsdam,urban,train,data/train/images/potsdam_6_14_003.tif,data/train/dem/potsdam_6_14_003.tif,512,512,EPSG:32633,31.45,57.15,25.7
potsdam_6_14_004,6_14,potsdam,urban,train,data/train/images/potsdam_6_14_004.tif,data/train/dem/potsdam_6_14_004.tif,512,512,EPSG:32633,23.65,58.48,34.84
potsdam_6_14_005,6_14,potsdam,urban,train,data/train/images/potsdam_6_14_005.tif,data/train/dem/potsdam_6_14_005.tif,512,512,EPSG:32633,31.23,49.33,18.1
potsdam_6_14_006,6_14,potsdam,urban,train,data/train/images/potsdam_6_14_006.tif,data/train/dem/potsdam_6_14_006.tif,512,512,EPSG:32633,31.41,52.41,21.01
potsdam_6_14_007,6_14,potsdam,urban,train,data/train/images/potsdam_6_14_007.tif,data/train/dem/potsdam_6_14_007.tif,512,512,EPSG:32633,29.08,53.16,24.08
potsdam_6_14_008,6_14,potsdam,urban,train,data/train/images/potsdam_6_14_008.tif,data/train/dem/potsdam_6_14_008.tif,512,512,EPSG:32633,30.78,55.73,24.95
potsdam_6_14_009,6_14,potsdam,urban,train,data/train/images/potsdam_6_14_009.tif,data/train/dem/potsdam_6_14_009.tif,512,512,EPSG:32633,31.38,63.49,32.11
potsdam_6_14_010,6_14,potsdam,urban,train,data/train/images/potsdam_6_14_010.tif,data/train/dem/potsdam_6_14_010.tif,512,512,EPSG:32633,31.14,53.78,22.65
potsdam_6_14_011,6_14,potsdam,urban,train,data/train/images/potsdam_6_14_011.tif,data/train/dem/potsdam_6_14_011.tif,512,512,EPSG:32633,29.9,43.32,13.42
potsdam_6_14_012,6_14,potsdam,urban,train,data/train/images/potsdam_6_14_012.tif,data/train/dem/potsdam_6_14_012.tif,512,512,EPSG:32633,30.09,48.48,18.39
potsdam_6_14_013,6_14,potsdam,urban,train,data/train/images/potsdam_6_14_013.tif,data/train/dem/potsdam_6_14_013.tif,512,512,EPSG:32633,30.17,51.22,21.05
potsdam_6_14_014,6_14,potsdam,urban,train,data/train/images/potsdam_6_14_014.tif,data/train/dem/potsdam_6_14_014.tif,512,512,EPSG:32633,30.2,48.14,17.95
potsdam_6_14_015,6_14,potsdam,urban,train,data/train/images/potsdam_6_14_015.tif,data/train/dem/potsdam_6_14_015.tif,512,512,EPSG:32633,30.15,49.1,18.96
potsdam_6_14_016,6_14,potsdam,urban,train,data/train/images/potsdam_6_14_016.tif,data/train/dem/potsdam_6_14_016.tif,512,512,EPSG:32633,29.01,48.12,19.11
potsdam_6_14_017,6_14,potsdam,urban,train,data/train/images/potsdam_6_14_017.tif,data/train/dem/potsdam_6_14_017.tif,512,512,EPSG:32633,31.09,51.82,20.72
potsdam_6_14_018,6_14,potsdam,urban,train,data/train/images/potsdam_6_14_018.tif,data/train/dem/potsdam_6_14_018.tif,512,512,EPSG:32633,30.28,79.4,49.12
potsdam_6_14_019,6_14,potsdam,urban,train,data/train/images/potsdam_6_14_019.tif,data/train/dem/potsdam_6_14_019.tif,512,512,EPSG:32633,29.61,34.67,5.06
potsdam_6_14_020,6_14,potsdam,urban,train,data/train/images/potsdam_6_14_020.tif,data/train/dem/potsdam_6_14_020.tif,512,512,EPSG:32633,31.44,49.98,18.54
potsdam_6_14_021,6_14,potsdam,urban,train,data/train/images/potsdam_6_14_021.tif,data/train/dem/potsdam_6_14_021.tif,512,512,EPSG:32633,30.74,46.92,16.18
potsdam_6_14_022,6_14,potsdam,urban,train,data/train/images/potsdam_6_14_022.tif,data/train/dem/potsdam_6_14_022.tif,512,512,EPSG:32633,31.45,43.46,12.0
potsdam_6_14_023,6_14,potsdam,urban,train,data/train/images/potsdam_6_14_023.tif,data/train/dem/potsdam_6_14_023.tif,512,512,EPSG:32633,30.72,50.62,19.9
potsdam_6_14_024,6_14,potsdam,urban,train,data/train/images/potsdam_6_14_024.tif,data/train/dem/potsdam_6_14_024.tif,512,512,EPSG:32633,30.77,36.43,5.66
potsdam_6_15_000,6_15,potsdam,urban,train,data/train/images/potsdam_6_15_000.tif,data/train/dem/potsdam_6_15_000.tif,512,512,EPSG:32633,30.33,52.35,22.02
potsdam_6_15_001,6_15,potsdam,urban,train,data/train/images/potsdam_6_15_001.tif,data/train/dem/potsdam_6_15_001.tif,512,512,EPSG:32633,29.52,50.47,20.95
potsdam_6_15_002,6_15,potsdam,urban,train,data/train/images/potsdam_6_15_002.tif,data/train/dem/potsdam_6_15_002.tif,512,512,EPSG:32633,28.96,38.97,10.02
potsdam_6_15_003,6_15,potsdam,urban,train,data/train/images/potsdam_6_15_003.tif,data/train/dem/potsdam_6_15_003.tif,512,512,EPSG:32633,31.14,38.1,6.96
potsdam_6_15_004,6_15,potsdam,urban,train,data/train/images/potsdam_6_15_004.tif,data/train/dem/potsdam_6_15_004.tif,512,512,EPSG:32633,27.32,42.59,15.27
potsdam_6_15_005,6_15,potsdam,urban,train,data/train/images/potsdam_6_15_005.tif,data/train/dem/potsdam_6_15_005.tif,512,512,EPSG:32633,30.62,41.33,10.71
potsdam_6_15_006,6_15,potsdam,urban,train,data/train/images/potsdam_6_15_006.tif,data/train/dem/potsdam_6_15_006.tif,512,512,EPSG:32633,31.02,33.9,2.88
potsdam_6_15_007,6_15,potsdam,urban,train,data/train/images/potsdam_6_15_007.tif,data/train/dem/potsdam_6_15_007.tif,512,512,EPSG:32633,30.48,35.71,5.23
potsdam_6_15_008,6_15,potsdam,urban,train,data/train/images/potsdam_6_15_008.tif,data/train/dem/potsdam_6_15_008.tif,512,512,EPSG:32633,30.49,35.16,4.67
potsdam_6_15_009,6_15,potsdam,urban,train,data/train/images/potsdam_6_15_009.tif,data/train/dem/potsdam_6_15_009.tif,512,512,EPSG:32633,30.92,40.58,9.66
potsdam_6_15_010,6_15,potsdam,urban,train,data/train/images/potsdam_6_15_010.tif,data/train/dem/potsdam_6_15_010.tif,512,512,EPSG:32633,29.76,46.86,17.1
potsdam_6_15_011,6_15,potsdam,urban,train,data/train/images/potsdam_6_15_011.tif,data/train/dem/potsdam_6_15_011.tif,512,512,EPSG:32633,30.21,48.35,18.14
potsdam_6_15_012,6_15,potsdam,urban,train,data/train/images/potsdam_6_15_012.tif,data/train/dem/potsdam_6_15_012.tif,512,512,EPSG:32633,30.85,51.49,20.65
potsdam_6_15_013,6_15,potsdam,urban,train,data/train/images/potsdam_6_15_013.tif,data/train/dem/potsdam_6_15_013.tif,512,512,EPSG:32633,27.98,49.96,21.98
potsdam_6_15_014,6_15,potsdam,urban,train,data/train/images/potsdam_6_15_014.tif,data/train/dem/potsdam_6_15_014.tif,512,512,EPSG:32633,30.58,39.63,9.05
potsdam_6_15_015,6_15,potsdam,urban,train,data/train/images/potsdam_6_15_015.tif,data/train/dem/potsdam_6_15_015.tif,512,512,EPSG:32633,30.13,48.46,18.33
potsdam_6_15_016,6_15,potsdam,urban,train,data/train/images/potsdam_6_15_016.tif,data/train/dem/potsdam_6_15_016.tif,512,512,EPSG:32633,31.27,49.85,18.58
potsdam_6_15_017,6_15,potsdam,urban,train,data/train/images/potsdam_6_15_017.tif,data/train/dem/potsdam_6_15_017.tif,512,512,EPSG:32633,27.36,52.54,25.18
potsdam_6_15_018,6_15,potsdam,urban,train,data/train/images/potsdam_6_15_018.tif,data/train/dem/potsdam_6_15_018.tif,512,512,EPSG:32633,29.74,33.8,4.06
potsdam_6_15_019,6_15,potsdam,urban,train,data/train/images/potsdam_6_15_019.tif,data/train/dem/potsdam_6_15_019.tif,512,512,EPSG:32633,28.99,39.3,10.31
potsdam_6_15_020,6_15,potsdam,urban,train,data/train/images/potsdam_6_15_020.tif,data/train/dem/potsdam_6_15_020.tif,512,512,EPSG:32633,29.77,42.9,13.13
potsdam_6_15_021,6_15,potsdam,urban,train,data/train/images/potsdam_6_15_021.tif,data/train/dem/potsdam_6_15_021.tif,512,512,EPSG:32633,30.12,40.27,10.15
potsdam_6_15_022,6_15,potsdam,urban,train,data/train/images/potsdam_6_15_022.tif,data/train/dem/potsdam_6_15_022.tif,512,512,EPSG:32633,30.82,46.9,16.08
potsdam_6_15_023,6_15,potsdam,urban,train,data/train/images/potsdam_6_15_023.tif,data/train/dem/potsdam_6_15_023.tif,512,512,EPSG:32633,30.21,47.59,17.38
potsdam_6_15_024,6_15,potsdam,urban,train,data/train/images/potsdam_6_15_024.tif,data/train/dem/potsdam_6_15_024.tif,512,512,EPSG:32633,31.22,45.98,14.76
potsdam_6_7_000,6_7,potsdam,urban,train,data/train/images/potsdam_6_7_000.tif,data/train/dem/potsdam_6_7_000.tif,512,512,EPSG:32633,30.9,31.33,0.43
potsdam_6_7_001,6_7,potsdam,urban,train,data/train/images/potsdam_6_7_001.tif,data/train/dem/potsdam_6_7_001.tif,512,512,EPSG:32633,13.49,59.23,45.74
potsdam_6_7_002,6_7,potsdam,urban,train,data/train/images/potsdam_6_7_002.tif,data/train/dem/potsdam_6_7_002.tif,512,512,EPSG:32633,30.18,63.64,33.46
potsdam_6_7_003,6_7,potsdam,urban,train,data/train/images/potsdam_6_7_003.tif,data/train/dem/potsdam_6_7_003.tif,512,512,EPSG:32633,28.81,43.58,14.77
potsdam_6_7_004,6_7,potsdam,urban,train,data/train/images/potsdam_6_7_004.tif,data/train/dem/potsdam_6_7_004.tif,512,512,EPSG:32633,30.34,41.19,10.85
potsdam_6_7_005,6_7,potsdam,urban,train,data/train/images/potsdam_6_7_005.tif,data/train/dem/potsdam_6_7_005.tif,512,512,EPSG:32633,26.75,39.92,13.16
potsdam_6_7_006,6_7,potsdam,urban,train,data/train/images/potsdam_6_7_006.tif,data/train/dem/potsdam_6_7_006.tif,512,512,EPSG:32633,28.91,48.76,19.84
potsdam_6_7_007,6_7,potsdam,urban,train,data/train/images/potsdam_6_7_007.tif,data/train/dem/potsdam_6_7_007.tif,512,512,EPSG:32633,22.72,49.99,27.27
potsdam_6_7_008,6_7,potsdam,urban,train,data/train/images/potsdam_6_7_008.tif,data/train/dem/potsdam_6_7_008.tif,512,512,EPSG:32633,30.58,37.94,7.36
potsdam_6_7_009,6_7,potsdam,urban,train,data/train/images/potsdam_6_7_009.tif,data/train/dem/potsdam_6_7_009.tif,512,512,EPSG:32633,30.36,35.24,4.88
potsdam_6_7_010,6_7,potsdam,urban,train,data/train/images/potsdam_6_7_010.tif,data/train/dem/potsdam_6_7_010.tif,512,512,EPSG:32633,30.72,36.39,5.67
potsdam_6_7_011,6_7,potsdam,urban,train,data/train/images/potsdam_6_7_011.tif,data/train/dem/potsdam_6_7_011.tif,512,512,EPSG:32633,29.78,35.97,6.19
